cadena,nom_producte,format,preu,preu_volum,info_prod,marca,direccio,latitud,longitud,ingredients,dades_nutri,instr
BonPreu,BONPREU Salsa còctel,0.215kg,0.69,,Salsa còctel Bonpreu en pot de 215 grams,BONPREU,"08508, Les Masies de VoltregàFet a Catalunya",0.0,0.0,"INGREDIENTS: oli refinat de gira-sol, aigua, tomàquet, sucre, vinagre d'alcohol, rovell d'ou pasteuritzat, sal, midó modificat de patata, estabilitzants (goma de guar i goma de xantè), colorant (extracte de pebre vermell), conservador (sorbat potàssic), aromes, antioxidants (àcid cítric i EDTA càlcic disòdic) i pebre blanc."," per 100 g  Valor energètic  1744 kJ / 423 kcal  Greixos  43 g  dels quals saturats  5,1 g  Hidrats de carboni  6 g  dels quals sucres  5,3 g  Proteïnes  1,1 g  Sal  1,9 g","Conserveu-la en un lloc fresc i sec. Un cop obert l'envàs, manteniu-la en refrigeració i consumiu-la abans d'un mes. Recomenacions: tanqueu l'envàs correctament després de cada ús. Utilitzeu sempre coberts nets per servir-la. No la congeleu mai."
BonPreu,OLD EL PASO Salsa de formatge,0.2kg,1.89,,Salsa de formatge Old El Paso en pot de 200 grams,OLD EL PASO,"28033,, MADRID",40.47701016858756,40.47701016858756,"INGREDIENTS: aigua, trossos de pebrot vermell (11%), formatge Cheddar (8%), oli de gira-sol, midó modificat, sucre, sèrum lacti en pols (llet, ou), llet en pols, formatge en pols, pasta de tomàquet, sal, espessidor: pectina; correctors d'acidesa: àcid làctic, àcid cítric, extracte de llevat, puré d'all, aromes (conté llet, emulgents: polifosfat de sodi; espècies, pebrot jalapeño deshidratat, formatge , dextrosa, extracte de pebrot chili, tomàquet en pols, ceba en pols, all en pols, farina de mostassa, extracte d'espècies."," per 100 g  Valor energètic  477 kJ / 114 kcal  Greixos  6,6 g  saturats  3 g  Hidrats de carboni  9,2 g  sucres  6,7 g  Fibra alimentària  1,7 g  Proteïnes  3,7 g  Sal  2,13 g","Conservar en lloc fresc i sec. Un cop obert, mantenir al frigorífic i consumir en una setmana. El ""pop"" que s'escolta en obrir la tapa assegura l'envasat hermètic."
BonPreu,CALVE Salsa tàrtara,0.225L,1.06,,Salsa Calvé tàrtara en pot de 225 ml,CALVE,"08840,, VILADECANS",41.3163083,41.3163083,"INGREDIENTS: oli de gira-sol, aigua, hortalisses (10%)(ceba, cogombre, julivert), vinagre d'alcohol, mostassa (5%)(aigua, llavors de mostassa (20%), vinagre d'alcohol, sal, aromes, espècies), sucre, rovell d'ou, sal, xarop de glucosa deshidratat, midó modificat de blat de moro, acidulant (àcid làctic), suc de llimona concentrat, aromes naturals, conservador  (sorbat potàssic), espessidor (goma xantana), colorant (carotens)."," Per 100 g  Valor energètic  1723 kJ / 417 kcal  Greixos  41 g  dels quals saturats  4,9 g  Hidrats de carboni  9,3 g  dels quals sucres  6 g  Proteïnes  1,2 g  Sal  2,6 g",Un cop obert conservar al frigorífic.
BonPreu,ZANUY Guacamole,0.19kg,1.30,,Salsa de Guacamole Zanuy en pot de 190 grams,ZANUY,"08197,, STCUGAT DEL VALLES",0.0,0.0,"INGREDIENTS: aigua, ceba, oli vegetal (colza, coco), tomàquets, pebrots verd dolços (5,6%), pebrots vermells dolços (5,1%), formatge (4,7%) , midó modificat, xilis verds (1,6%), sucre, sal, proteïnes de la llet, pebrots jalapeños (0,8%), alvocat en pols (0,7%), concentrat de llimona, acidulant (E330), emulgente (E452), estabilitzant (E415, E412), all, aromes, espècies, colorants (E160a, E133), antioxidant (E300)."," per 100 g  Valor energètic  435 kJ / 105 kcal  Greixos  7,5 g  dels quals saturats  3 g  Hidrats de carboni  7 g  dels quals sucres  3 g  Proteïnes  2 g  Sal  1,8 g","Conservar en lloc fresc i sec. Un cop obert l'envàs, conservar en refrigeració i consumir en un termini de 3 dies."
BonPreu,LEA & PERRINS Salsa Worcestershire,0.15L,2.15,,Salsa Lea & Perrins Worcestershire en ampolla de 150 ml,LEA & PERRINS,"26540,, ALFARO",42.1785741,42.1785741,"INGREDIENTS: vinagre de malta (ordi), vinagre d'alcohol, melassa, sucre, sal, anxoves (peix), extracte de tamarinde, ceba, all, espècies, aromes."," per 100 g  Valor energètic  405 kJ / 96 kcal  Greixos  0,9 g  dels quals saturats  0,4 g  Hidrats de carboni  21 g  dels quals sucres  19 g  Fibra alimentària  0 g  Proteïnes  0,8 g  Sal  2,9 g",Mantenir en un lloc sec i temperatura ambient.
BonPreu,CHOVI Salsa brava fresca,0.15L,1.09,,Salsa brava fresca Chovi en terrina de 150 ml,CHOVI,"46450,, BENIFAIO",39.2854089,39.2854089,"INGREDIENTS: oli vegetal*, aigua, all, oli d'oliva, vinagre, espècies, tomàquet concentrat, rovell d'ou, hortalisses deshidratades, sal, sucre, suc de llimona concentrat, acidulant: àcid làctic. *Oli de gira-sol o oli de soja depenent del producte."," per 100 gr  Valor energètic  2866 kJ / 687 kcal  Greixos  74,3 g  dels quals saturats  9,1 g  Hidrats de carboni  3 g  dels quals sucres  0,3 g  Fibra alimentària  0,3 g  Proteïnes  0,7 g  Sal  1,9 g",Conservar entre 2 i 8 °C.
BonPreu,BLAI PERIS Olivada arbequina,0.1kg,1.85,,Olivada arbequina Blai Peris en envàs de 100 grams,BLAI PERIS,"08776,, STPERE DE RIUDEBITLLES",0.0,0.0,"INGREDIENTS: olives arbequines*, sal.* D'agricultura biològica."," per 100 g Valor energètic  728 Kj / 174 Kcal Greixos  17,7 g dels quals saturats  2,8 g Hidrats de Carboni  0,7 g dels quals sucres  0,2 g Fibra Alimentària  3,9 g Proteïnes  1,7 g Sal  2,6 g","Ús: crema d'olives per estendre sobre torrades, pa, per fer vinagretes, salses per a amanida, canapès.Un cop obert, conservar a la nevera."
BonPreu,FERRER Salsa brava,0.32kg,2.29,,Salsa Ferrer brava en pot de 300 grams,FERRER,"08251,, SANTPEDOR",41.7847594,41.7847594,"INGREDIENTS: tomàquet, aigua, oli de gira-sol, sucre, vinagre (sulfits), ametlla (fruita seca ), all, espècies, sal i estabilitzant: goma xantana."," per 100 g  Valor energètic  796 kJ / 190 kcal  Greixos  13,5 g dels quals saturats  1,8 g  Hidrats de carboni  15,2 g dels quals sucres  7,4 g  Fibra alimentària  0 g  Proteïnes  2 g  Sal  3,2 g",Un cop obert conservar al frigorífic i consumir abans d'un mes.
BonPreu,PRIMA Salsa brava,0.32kg,1.29,,Salsa Prima brava en envàs de 320 grams,PRIMA,"28045,, MADRID",40.39716621519631,40.39716621519631,"INGREDIENTS: tomàquet, xarop de glucosa-fructosa, vinagre, sal, midó modificat, aroma, acidulant (àcid cítric), estabilitzants (goma guar i goma garrofí), conservadors (sorbat potàssic i benzoat sòdic), potenciador del sabor (E-621)."," per 100 g  Valor energètic  292 kJ / 69 kcal  Greixos  0 g  dels quals saturats  0 g  Hidrats de carboni  16 g dels quals sucres  11 g  Proteïnes  1,2 g  Sal  3,6 g",Un cop obert conservar al frigorífic.
BonPreu,DORITOS Salsa suau,0.28kg,2.40,,Salsa per Doritos Dippas suau en envàs de 280 grams,DORITOS,"01013,, VITORIA",42.8465088,42.8465088,"INGREDIENTS: tomàquet i concentrat de tomàquet (40%), aigua, ceba (18%), pebrot verd (17%), vinagre d'alcohol, sal, sucre, all en pols, espècies, extracte de pebrot picant, corrector d'acidesa (àcid cítric)."," per 100 g  Valor energètic  156 kJ / 37 kcal  Greixos  0,2 g  dels quals saturats  0 g  Hidrats de carboni  6,7 g  dels quals sucres  5,5 g  Proteïnes  1,4 g  Sal  2 g","Conservar en lloc fresc i sec.Un cop obert, conservar en fred i consumir abans de 3 dies."
BonPreu,ZANUY Salsa formatge cheddar,0.2kg,1.30,,Salsa Zanuy de formatge cheddar en pot de 200 grams,ZANUY,"08197,, STCUGAT DEL VALLES",0.0,0.0,"INGREDIENTS: aigua, oli de gira-sol, formatge Cheddar en pols (6,5%), tomàquet, midó modificat de blat de moro, llet en pols, estabilitzants: E-472e, E-415, emulgent: E-452, acidulant: E-330, sal, espècies (comí, pebre vermell, all), aroma, oleorresina pebre vermell, antioxidant: E-339, colorant: E-160, potenciador del sabor: E- 621."," per 100 g  Valor energètic  694 kJ / 168 kcal  Greixos  15,2 g  dels quals saturats  3,12 g  Hidrats de carboni  4 g  dels quals sucres  1,7 g  Proteïnes  3 g  Sal  1,3 g","Conservar en lloc fresc i sec. Un cop obert l'envàs, conservar en refrigeració i consumir en un termini de 3 dies."
BonPreu,HEINZ Salsa curri i mango,0.22L,1.78,,Salsa curri i mango Heinz en l'envàs cap per avall de 220 ml,HEINZ,"26540,, ALFARO",42.1785741,42.1785741,"INGREDIENTS: oli de gira-sol el 28%, aigua, vinagre d'alcohol, sucre, sèrum de llet en pols, mànec 4%, ceba, albercoc, curri (conté api, mostassa), sal, midó modificat, espècia, acidulant (àcid cítric), espessidor (goma xantana), colorant (betacarotè)."," per 100g  valor energètic  1357 kJ / 328 kcal  Greixos  28 g dels quals saturades 2,4 g  Hidrats de carboni  18 g dels quals sucres  16 g  Proteïnes  1,6 g  Sal  1,5 g",Un cop obert conservar en nevera.
BonPreu,MOLI COLOMA Salsa olivada,0.135kg,2.49,,Salsa olivada Molí Coloma en flascó de 135 grams,MOLI COLOMA,"08739,, SUBIRATS",41.395058750000004,41.395058750000004,"INGREDIENTS: olives del baix Aragó, oli d'oliva (1,5%) i sal."," per 100 gr  Valor energètic  1343 kJ / 326 kcal  Greixos  33 g  dels quals saturats  4,9 g  Hidrats de carboni  3,2 g dels quals sucres  0 g  Proteïnes  2,7 g  Sal  3,9 g",Un cop obert conservar a la nevera.
BonPreu,ZANUY Salsa per a tacos,0.2kg,1.30,,Salsa per a tacos Zanuy en pot de 200 grams,ZANUY,"08197,, STCUGAT DEL VALLES",0.0,0.0,"INGREDIENTS: Tomàquet, aigua, ceba, sucre, vinagre, pebrot vermell i verd, jalapeños, midó modificat de blat de moro, sal, all, oleorresina de pebre vermell, coriandre, aroma."," per 100 g  Valor energètic  257 kJ / 61 kcal  Greixos  0,2 g  dels quals saturats  0 g  Hidrats de carboni  12,6 g  dels quals sucres  5,5 g  Proteïnes  1,13 g  Sal  2 g","Conservar en lloc fresc i sec. Un cop obert l'envàs, conservar en refrigeració i consumir en un termini de 3 dies."
BonPreu,ZANUY Salsa mexicana,0.09kg,0.99,,Salsa mexicana Zanuy en pot de 90 grams,ZANUY,"08197,, STCUGAT DEL VALLES",0.0,0.0,"INGREDIENTS: tomàquets (58%), cebes, aigua, sucre, vinagre, midó modificat, jalapeños (2,4%), xiles verds (2,2%), pebrot vermell, sal, aroma, all, antioxidant: àcid ascòrbic (E-300), espècies, concentrat de suc de llimona, extracte de pebre vermell."," per 100 g  Valor energètic  214 kJ / 50 kcal  Greixos  0,1 g  dels quals saturats  0,1 g  Hidrats de carboni  11,0 g  dels quals sucres  7,0 g  Proteïnes  0,8 g  Sal  2,5 g",Conservar en lloc fresc i sec.
BonPreu,FLORETTE Salsa cèsar,0.25L,1.89,,Salsa cèsar Florette en pot de 250 ml,FLORETTE,"31320,, MILAGRO",-29.9436355,-29.9436355,"INGREDIENTS: aigua, oli vegetal (gira-sol), vinagre, sucre, salsa de mostassa (aigua, vinagre d'alcohol, llavors de mostassa, sucre, sal, midó modificat de blat de moro (E1422), espècies, extractes de plantes aromàtiques, conservador (E202), sal, formatge en pols, rovell d'ou en pols, midó modificat de blat de moro (E1422), acidulant (E339), aromes, conservadors (E202, E211), estabilitzant (E415), ceba en pols, all en pols, antioxidants (E385) E320)."," mitjana per 100 g  Valor energètic  840 Kj / 203 Kcal  Greixos  17 g  dls quals saturats  2,7 g  Hidrats de carboni  11 g dels quals sucres  8,5 g  Fibra alimentaria  0 g  Proteïnes  1,4 g  sal  2,1 g","Conservar entre +1, +4 ºC. Agitar abans d'usar. Un cop obert l'envàs, es recomana conservar aquest producte en refrigeració."
BonPreu,TABASCO Salsa Tabasco verda,0.06L,2.89,,Salsa Tabasco verda en ampolleta de 60 ml,TABASCO,"28045,, MADRID",40.39716621519631,40.39716621519631,"INGREDIENTS: vinagre, xili de Jalapa (30%), aigua, sal, midó de blat de moro, estabilitzant: goma xantana, acidulant: àcid ascòrbic."," per 100 ml  Valor energètic  46 kJ / 11 kcal  Greixos  0  g  dels quals saturats  0 g  Hidrats de carboni  1,8 g dels quals sucres  0 g  Fibra alimentària  1,2 g  Proteïnes  0,6 g  Sal  7,4 g",Agitar abans d'utilitzar. Emmagatzemar en lloc fresc i sec.
BonPreu,HEINZ Salsa de tres pebres,0.22L,1.78,,Salsa de tres pebres Heinz en envàs de 220 ml,HEINZ,"26540,, ALFARO",42.1785741,42.1785741,"INGREDIENTS: oli de gira-sol 40%, aigua, vinagre d'alcohol, sucre, sèrum de llet en pols, sal, midó modificat, colorant (caramel natural), salsa de soja (aigua, faves de soja, blat, sal), pebre negre 0,5%, pebre verd 0,2%, pebre blanc 0,2%, extractes d'herbes i espècies (contenen api), aroma, espessidor (goma xantana), corrector d'acidesa (àcid cítric), all en pols.","Per 100 gr  Valor energètic  1741 kj / 421 kcal  Greixos  40 g  dels quals saturats  3,3 g  Hidrats de carboni  13 g  dels quals sucres  11 g  Proteïnes  1,9 g  Sal  1,5 g",Una vegada obert conservar al frigorific.
BonPreu,OLD EL PASO Nachips naturals,0.185kg,2.31,,Nachips Old El Paso naturals en bossa de 185 grams,OLD EL PASO,"28033,, MADRID",40.47701016858756,40.47701016858756,"INGREDIENTS: gra de blat de moro sencer, oli de gira-sol alt oleic, sal.Pot contenir ingredients procedents de api, de la llet, mostassa, llavors de sèsam i soja."," per 100 g  Valor energètic  2094 kJ / 500 kcal  Greixos  26,7 g  dels quals saturats  3 g  Hidrats de carboni  56, 4 g  dels quals sucres  0,5 g  Fibra alimentària  4,7 g  Proteïnes  6,2 g  Sal  0,49 g",Conservar en lloc fresc i sec.
BonPreu,GO-TAN Salsa Sambal Oelek de xili,0.1kg,1.75,,Salsa Go-Tan Sambal Oelek de xili en flascó de 100 grams,GO-TAN,"08036,, BARCELONA",41.39043667216996,41.39043667216996,"INGREDIENTS: pebrots vermells (72,8%), aigua, sal, midó de blat de moro modificat, acidulant (àcid cítric) i conservant (E202).Pot contenir cacauets i nous."," per 100 g  Valor energètic  216 kJ / 52 kcal  Greixos  0,8 g  dels quals saturats  0,2 g  Hidrats de carboni  7,7 g  dels quals sucres  0,1 g  Porteïnes  1,6 g  Sal  12,3 g",Conservar en lloc fresc i sec.Un cop obert es conserva 3 mesos a temperatura ambient.
BonPreu,TREVIJANO Alga wakame deshidratada,0.05kg,1.96,,Alga wakame deshidratada en safata Trevijano de 50 grams,TREVIJANO,"31587,, MENDAVIA",42.4443738,42.4443738,"INGREDIENTS: alga wakame (Undaria pinnatifidia).Pot contenir crustacis, mol·luscs i/o peix."," per 100 g  Valor energètic  80 kJ / 19 kcal  Greixos  0,3 g  dels quals saturats  0,2 g  Hidrats de carboni  0,3 g  dels quals sucres  0 g  Proteïnes  2,1 g  Sal  1,9 g","Preparació: per coure-les, s'han de bullir durant 15-20 minuts. Per rehidratar, submergir-les en aigua amb sal durant 10 minuts, d'aquesta manera es poden utilitzar com les verdures fresques. Quan el plat que s'elabora té prou aigua, com és el cas de la sopa, arròs o alguns guisats es pot incorporar l'alga directament.Conservar en lloc fresc i sec. No necessita fred."
BonPreu,BRILLANTE Bulgur,2 x 0.125kg,1.25,,Bulgur Brillante en lot de 2 gots,BRILLANTE,"41920,, SAN JUAN DE AZNALFARACHE",37.3599507,37.3599507,"INGREDIENTS: Bulgur integral cuit 98% (bulgur (blat, soja), aigua), oli de gira-sol, sal, emulgent: Lecitina de gira-sol.Conté Gluten, pot contenir soja.","per 100 g:Valor energètic  629 kJ / 149 kcalGreixos  1,5 gde les quals saturats  0,3 gHidrats de carboni  26 gdels quals sucres  0,3 gProteïnes  5,3 gFibra alimentària  4,9 gSal  0,5 g",Conservar a temperatura ambient en un lloc fresc i sec.
BonPreu,BRILLANTE Cous cous,2 x 0.063kg,1.45,,Cous cous Brillante en lot de 2 gots,BRILLANTE,"41920,, SAN JUAN DE AZNALFARACHE",37.3599507,37.3599507,"INGREDIENTS: Aigua, cous cous (sèmola de blat dur), oli d'oliva verge, sal, emulgents, E-471, E-472. Estabilitzant: goma guar, suc de llimona, espècies.Al·lèrgens: Gluten.","per 100 g:Valor energètic  783 kJ / 186 kcalGreixos  3 gde les quals saturats  0,5 gHidrats de carboni  32 gdels quals sucres  1 gProteïnes  a 6 gFibra alimentària  3,3 gSal  0,68 g",Microones:1. Obre lleugerament l'envàs.2. Escalfa'l 1 minut al microones.3. Vés amb compte a l'desprendre la tapa ja que l'envàs estarà calenta.Paella:1. Escalfa una mica d'oli en una paella.2. Buida el contingut de l'gotet i remou durant dos minuts.Conservar a temperatura ambient en un lloc fresc i sec.
BonPreu,BIOGRÁ Sopa miso amb verdures ecològica,4 x 1 per paquet,2.64,,Sopa miso amb verdures ecològica Biográ en capsa de 4 unitats,BIOGRÁ,"08213,, POLINYA VALLES",41.5543154714747,41.5543154714747,"INGREDIENTS: miso vermell pols (40%)*: (soja*, arròs integral*, sal marina), maltodextrina de mandioca*, sal marina, verdures deshidratades (14%)*: (tomàquet*, ceba*, ceballot*, pastanaga*, julivert*, porro* (1,5%)), algues kombu* (1%), espècies*.*Procedent d'agricultura ecològica.Pot contenir soja, fruits de clofolla, gluten, derivats lactis, ous, llavors de sèsam, api.","per 100 g:Valors energètics  956 kJ / 227 kcalGreixos  2,7 gdels quals saturats  0,5 gHidrats de carboni  71 gdels quals sucres  0,4 gProteïnes  12 gSal  0,01 g","Emmagatzemar en lloc sec i fresc (20ºC).Utilització:Per consomé: escalfar aigua, fins al punt d'ebullició. En 1 bol afegir el contingut d'un sobre i afegir una mica d'aigua calenta, remenant perquè no quedin grumolls. S'afegeix la resta d'aigua calenta. Es poden afegir petits daus de tofu Biográ.Per sopes: fer la sopa que vostè desitgi i quan la vagi a servir, afegiu un sobre de Sopa Miso Biográ, per persona i remogui. Afegir petits daus de tofu Biográ."
BonPreu,YATEKOMO Fideus orientals amb pollastre,0.06kg,1.15,,Fideus orientals amb pollastre Yatekomo Los Originales en pot de 60 grams,YATEKOMO,"08902,, L'HOSPITALET DE LLOBREGAT",41.3598601,41.3598601,"INGREDIENTS: fideus orientals (90%): farina de blat, oli de palma, midó modificat, sal, gasificants (carbonat de sodi, carbonat de potassi). Condiment (10%): sal, midó de patata, potenciadors del sabor (E-621, E-635), lactosa, sucre, vegetals en proporció variable (julivert, pastanaga, api, porro), extracte de llevat, aromes (contenen blat, ou i llet), greix de pollastre 1,5%, colorants (E-150c, E-160c, E-100), pebre blanc, salsa de soja en pols (soja, blat, maltodextrina, sal), carn de pollastre 0,5%, corrector d'acidesa (àcid cítric). Pot contenir crustacis, peix, mol·luscs, mostassa i sèsam."," per 100 g  Valor energètic  368 kJ / 88 Kcal  Greixos  4 g  dels quals saturats  2,3 g  Hidrats de carboni  11 g  dels quals sucres  0,6 g  Fibra alimentària  0,7 g  Proteïnes  1,6 g  Sal  0,76 g",Obrir la tapa parcialment i afegir al bol el contingut del sobre que hi ha a l'interior. Afegir aigua bullent fins la línia de l'interior. Tancar de nou la tapa i deixar reposar 3 min. Remenar i llest.Conservar en lloc fresc i sec.
BonPreu,BONPREU Tortilles de blat,8 per paquet,0.89,,Tortilles de blat Bonpreu en bossa de 8 unitats,BONPREU,"08508, Les Masies de VoltregàFet a CatalunyaAmb oli de gira-sol 30 segons a la paella 10 segons al microones 5-7 minuts al forn",0.0,0.0,"INGREDIENTS: farina de blat (58%), aigua, greix vegetal de gira-sol, estabilitzants (glicerol i goma de guar), gluten, dextrosa, sal, emulgent (monoglicèrids i diglicèrids d'àcids grassos), acidulants (àcid màlic i àcid cítric), conservadors (sorbat de potassi i propionat càlcic) i gasificant (carbonat àcid de sodi). ","per 100 g:Valors energètics  1264 kJ / 299 kcalGreixos  5,6 gdels quals saturats  1,0 gHidrats de carboni  51,0 gdels quals sucres  2,6 gProteïnes  9,6 gSal  1,3 g","Conserveu-les en un lloc fresc i sec. Un cop obert l'envàs, conserveu-les en refrigeració en un recipient tancat i consumiu-les abans de 2 dies. Per allargar la seva conservació les podeu congelar. Per la seva preparació, llegir atentament les instruccions impreses en l'envàs."
BonPreu,OLD EL PASO Tortillas mexicanes,8 x 0.041kg,1.99,,"""Tortillas"" Old El Paso mexicanes en lot de 326 grams",OLD EL PASO,"28033,, MADRID",40.47701016858756,40.47701016858756,"INGREDIENTS: farina de blat, aigua, estabilizant: glicerina, oli refinat de gira-sol, emulgent: monoglicèrids i diglicèrids d'àcids grassos; dextrosa, gasificants: carbonat àcid de sodi, difosfat disòdic; sal."," per 100 g  Valor energètic  1264 kJ / 299 kcal  Greixos  5,2 g dels quals saturats  1,2 g  Hidrats de carboni  53,2 g dels quals sucres  2,1 g  Fibra alimentària  1,6 g  Proteïnes  9,1 g  Sal  1 g","Mantenir en un lloc fresc i sec. Un cop obert, tancar l'envàs, refrigerar i consumir abans de 3 dies. Pot congelar-se a casa. Descongelar completament abans d'utilitzar.Com escalfar les ""Tortillas"": microones: forada l'envàs i escalfa durant 40 segons a potència màxima. Forn: escalfa el forn a 120ºC durant 10 minuts. Treu-les de l'envàs, embolica-les en paper d'alumini i escalfa-les durant 10 minuts."
BonPreu,YATEKOMO Fideus orientals clàssic,0.093kg,1.59,,Fideus orientals clàssic Yatekomo Yakisoba  en envàs de 93 grams,YATEKOMO,"08902,, L'HOSPITALET DE LLOBREGAT",41.3598601,41.3598601,"INGREDIENTS: fideus orientals (79%): farina de blat, oli de palma, midó modificat, sal, gasificants (carbonat de sodi, carbonat de potassi). Salsa líquida (17%): salsa de soja 7,6% (aigua, soja, blat, sal), oli de gira-sol, colorants (E-150a, E- 150C), sucre, salsa de soja en pols 1,1% (soja, blat, maltodextrina, sal), potenciadors del sabor (E-621, E-635), vinagre de sidra de poma en pols (vinagre de sidra de poma, maltodextrina), espècies, all en pols, corrector d'acidesa (àcid cítric), aroma, extracte de llevat i ceba en pols. Guarnició deshidratada (4%): pastanaga, col i porro. Pot contenir api, ou, llet, crustacis, peix, mostassa, sèsam i mol·luscs."," per 100 g  Valor energètic  231 kcal / 966 kJ  Greixos  11 g  dels quals saturats  4,8 g  Hidrats de carboni  28 g  dels quals sucres  1,9 g  Fibra alimentària  1,7 g  Proteïnes  4,1 g  Sal  1 g","Retirar la tapa de plàstic i la làmina d'alumini. Treure el sobre. Afegir aigua bullint fins a la línia de l'interior. Tornar a posar la tapa de plàstic i esperar 3 minuts. Abocar l'aigua a través de les ranures de la tapa de plàstic aguantant-la amb les mans (atenció, el bol està calent). Afegir la salsa, remenar i a punt per gaudir.Conservar en un lloc fresc i sec."
BonPreu,YATEKOMO Fideus orientals,0.061kg,1.15,,Fideus orientals Yatekomo Los Originales en pote de 61 grams,YATEKOMO,"08902,, L'HOSPITALET DE LLOBREGAT",41.3598601,41.3598601,"INGREDIENTS: fideus orientals (89%): farina de blat, oli de palma, midó modificat, sal, gasificants (carbonat de sodi, carbonat de potassi). Condiment (11%): sal, potenciadors del sabor (E-621, E-635), maltodextrina, midó de patata, sucre, aromes (contenen ou), lactosa, cibulet, oli de palma, extracte de llevat, extracte de pollastre 2%, all fregit, all, corrector d'acidesa (àcid cítric), xili, coriandre, gingebre, anís, colorant (curcumina). Pot contenir api, llet, soja, crustacis, peix, mol·luscs, mostassa i sèsam."," per 100 g  Valor energètic  92 Kcal / 384 kJ  Greixos  4,3 g  dels quals saturats  2,4 g  Hidrats de carboni  11 g  dels quals sucres  0,7 g  Fibra alimentària  1,1 g  Proteïnes  1,7 g  Sal  0,76 g",Obrir la tapa parcialment i afegir al bol el contingut del sobre que trobaràs a l'interior. Afegir aigua bullint fins la línia de l'interior. Tancar de nou la tapa i deixar reposar 3 min. Remenar i llest.Conservar en lloc fresc i sec.
BonPreu,MAGGI Pasta oriental pollastre,0.07kg,0.69,,Pasta Maggi oriental de pollastre en bossa de 70 grams,MAGGI,"08950,, ESPLUGUES LLOBREGAT",41.37604896422147,41.37604896422147,"INGREDIENTS: fideus (93,7%): farina de blat (69,7%), greix de palma, sal, potenciador del sabor (E-621), all en pols, corrector de l'acidesa (E-501), estabilitzant (E-452), cúrcuma. Condiment (6,3%): sal, potenciadors del sabor (E-621, E-627, E-631), sucre, midó de blat de moro, preparat alimentari [xarop de glucosa, greix de palma parcialment hidrogenada, estabilitzants (E-331, E-340), proteïnes làctiques, emulgent (E-471), antiaglomerant (E-551), colorant (E-160a)], hortalisses deshidratades (0,3%)(col, ceba, all, api), aromes, espècies (gingebre, cúrcuma, pebre negre), extracte de llevat, proteïnes de soja hidrolitzades, corrector d'acidesa (E-330), oli de gira-sol, colorant (E-101).Pot contenir ou, mostassa i sèsam."," Per 100 gr  Valor energètic  1821 kJ / 435 kcal  Greixos  22,1 g  dels quals saturats  11 g  Hidrats de carboni  51,4 g  dels quals sucres  1 g  Proteïnes  7,5 g  sal  3,22 g",Conservar en lloc fresc i sec.
BonPreu,YATEKOMO Fideus orientals amb pollastre,0.093kg,1.59,,Fideus orientals amb pollastre Yatekomo Yakisoba en envàs de 93 grams,YATEKOMO,"08902,, L'HOSPITALET DE LLOBREGAT",41.3598601,41.3598601,"INGREDIENTS: fideus orientals (79%): farina de blat, oli de palma, midó modificat, sal, gasificants (carbonat de sodi, carbonat de potassi). Salsa líquida (17%): salsa de soja 7,6% (aigua, soja, blat, sal), oli de gira-sol, sucre, potenciadors del sabor (E- 621, E-635), aromes (contenen llet), vinagre de sidra de poma en pols (vinagre de sidra de poma, maltodextrina), salsa de soja en pols 0 ,45% (soja, blat, maltodextrina, sal), all en pols, gingebre, extracte de llevat. Guarnició deshidratada (4%): verdures 3,3% (pastanaga, col, porro) i pollastre 0,7%.Pot contenir api, ou, crustacis, peix, mostassa, sèsam i mol·luscs."," per 100 g  Valor energètic  224 kcal / 938 kJ  Greixos  10 g  dels quals saturats  4,7 g  Hidrats de carboni  28 g  dels quals sucres  3,7 g  Fibra alimentària  1,5 g  Proteïnes  4,7 g  Sal  1,2 g","Retirar la tapa de plàstic i la làmina d'alumini. Treure el sobre. Afegir aigua bullint fins a la línia de l'interior. Tornar a posar la tapa de plàstic i esperar 3 minuts. Abocar l'aigua a través de les ranures de la tapa de plàstic aguantant-la amb les mans (atenció, el bol està calent). Afegir la salsa, remenar i a punt per gaudir.Conservar en un lloc fresc i sec."
BonPreu,YATEKOMO Fideus orientals amb pollastre i soja,0.079kg,0.80,,Fideus orientals amb pollastre i soja Yatekomo en paquet de 79 grams,YATEKOMO,"08902,, L'HOSPITALET DE LLOBREGAT",41.3598601,41.3598601,"INGREDIENTS: fideus orientals (93%): farina de blat, oli de palma, midó modificat, sal, gasificants (carbonat de sodi, carbonat de potassi). Condiment (7%): salsa de soja en pols 31,5% (soja, blat, maltodextrina, sal), sal, sucre, potenciadors del sabor (E-621, E-635), extracte de porc, extracte de pollastre 7%, maltodextrina, colorant (E-150c), all, ceba, greix de pollastre 1,5%, pebre negre, extracte de llevat, pebre blanc. Pot contenir api, ou, llet, crustacis, peix, mol·luscs, mostassa i sèsam."," per 100 g  Valor energètic  529 kJ / 125 Kcal  Greixos  3 g  dels quals saturats  1,4 g  Hidrats de carboni  19 g  dels quals sucres  1 g  Fibra alimentària  0,6 g  Proteïnes  5,3 g  Sal  0,94 g","Posar 150 ml d'aigua en un cassó i quan l'aigua bulli afegir la pasta. Coure a foc mig remenant de tant en tant. Quan l'aigua s'hagi absorbit (aprox. 3 min), afegir el contingut del sobre petit i remenar. El resultat pot variar depenent del recipient i sistema de cocció utilitzats.Conservar en lloc fresc i sec."
