data,subcategoria,nom_producte,format,preu_euros,preu_volum,info_prod,marca,direccio,latitud,longitud,ingredients,dades_nutri,instr
20211022,Plats base pasta,TERRA I TAST Duo de tallarines i Sant Jacobo,0.3kg,4.79,,Duo de tallarines i Sant Jacobo Terra i Tast en safata de 300 grams,TERRA I TAST,"08295,, SANT VICENÇ DE CASTELLET",41.6642178,1.8510143,"INGREDIENTS: tallarins cuits 54% (aigua, sèmola de blat dur i oli de pinyolada d'oliva), bolonyesa 45% (tomàquet fregit (tomàquet, oli de gira-sol, sucre, fècula de blat de moro, sal i ceba), carn de vedella 29%, oli de pinyolada d'oliva, aigua, bresa de verdures en proporció variable (pastanaga, porro, api i ceba), vi negre (sulfits), espècies, sal i conservador: sorbat potàssic). San jacobos: pernil cuit (pernil de porc, aigua, sal, dextrosa, proteïna vegetal de soja, estabilitzadors (trifosfats, carragahen), antioxidants (citrat de sodi, eritorbat sòdic), conservadors (acetat de sodi, nitrit sòdic), barreja d'espècies i aromes naturals, colorant (àcid carmínic)), formatge edam, oli gira-sol alt oleic, pa ratllat (farina de blat, sal, llevat), aigua, midó de patata, proteïna vegetal de soja, sal espessant: goma guar).Pot contenir crustaci, ou, peix, cacauet, fruits de clofolla, mostassa, sèsam, mol·lusc, i els seus derivats.","per 100 g:Valors energètics  855 kJ / 205 kcalGreixos  11,2 gdels quals saturats  2,6 gHidrats de carboni  14 gdels quals sucres  2 gProteïnes  9,8 gSal  1,94 g","Un cop obert conservar entre 0-4ºC, protegit amb un film i consumir en un màxim de dos dies.Preparació: escalfar al microones a màxima potència durant 2-3 minuts amb la part superior de la safata prèviament foradada."
20211022,Plats base verdures,TERRA I TAST Canelons d'espinacs i pinyons,0.4kg,2.79,,Canelons d'espinacs i pinyons Terra i Tast en safata de 3 unitats,TERRA I TAST,"08295,, SANT VICENÇ DE CASTELLET",41.6642178,1.8510143,"INGREDIENTS: salsa beixamel [llet sencera pasteuritzada (46%), farina de blat, mantega, sal, conservador (sorbat de potassi), pebre blanc i nou moscada], farcit [espinacs (18%), llet sencera pasteuritzada (3,1%), farina de blat, mantega, ceba sofregida (ceba, oli d'oliva i correctiu de l'acidesa (àcid cítric)), pinyons (1%), sal i conservador (sorbat de potassi)], pasta alimentària fresca (farina de blat, sèmola de blat i aigua) i formatge emmental ratllat (10%).Pot contenir crustacis, peix, cacauets, ou, soja, fruits de closca, api, mostassa, sèsam, sulfits i mol·luscs."," per 100 g  Valor energètic  633 kJ / 152 kcal  Greixos  8,9 g  dels quals saturats  5,7 g  Hidrats de carboni  8,4 g  dels quals sucres  1,4 g  Proteïnes  5,8 g  Sal  0,67 g","Preparació al forn: escalfeu prèviament el forn a 200-250ºC. Retireu l'envàs de plàstic i col·loqueu-los al forn amb la safata d'alumini, a una altura intermèdia. Escalfeu-los durant 10-12 minuts a 200-250ºC i a continuació gratineu-los al gust.Preparació al microones: foradeu el film superior i escalfeu el producte a mitja intensitat durant 4-6 minuts. A continuació, si el microones ho permet, traieu-los de l'envàs de plàstic i gratineu-los al gust.Conserveu-los entre 0 i 4ºC. Una vegada obert l'envàs, protegiu-los amb film transparent i consumiu-los abans de 48 hores. No apte per congelar."
20211022,Plats base verdures,TERRA I TAST Croquetes d'espinacs i formatge,0.295kg,3.69,,Croquetes d'espinacs i formatge Terra i Tast en safata de 10 unitats,TERRA I TAST,"08295,, SANT VICENÇ DE CASTELLET",41.6642178,1.8510143,"INGREDIENTS: llet sencera pasteuritzada, formatge crema (13%) [llet sencera pasteuritzada, ferments làctics, sal, espessidor (goma guar), conservador (sorbat potàssic) i coagulant microbià], farina de blat, oli vegetal de gira-sol, espinacs (8%), mantega, pa ratllat [farina de blat, aigua, sal i llevat], ceba sofregida [ceba, oli d'oliva i correctiu de l'acidesa (àcid cítric)], ou líquid, brou concentrat d'hortalisses [hortalisses saltades en proporció variable (ceba, pastanaga, sal i oli vegetal de gira-sol), sucre, extracte de llevat, xampinyons saltats (xampinyons cultivats (Agaricus bisporus), sal i oli vegetal de gira-sol), ceba en pols, pastanaga en pols, midó de patata, maltodextrina de blat de moro, aroma, xampinyons cultivats en pols (Agaricus bisporus), extracte d'espècies i estabilitzant (goma xantana)], sal i conservador (sorbat potàssic). Pot contenir crustacis, peix, cacauets, soja, fruits de closca, api, mostassa, grans de sèsam, sulfits i mol·luscs."," per 100 g  Valor energètic  1162 kJ / 280 kcal  Greixos  18 g  dels quals saturats  9,1 g  Hidrats de carboni  22 g  dels quals sucres  1,6 g  Proteïnes  5,7 g  Sal  0,8 g","Conserveu-les entre 0 i 4ºC. Una vegada obert l'envàs, protegiu-les amb film transparent i consumiu-les abans de 48h.Apte per congelar. Cal descongelar-les abans de fregir.Preparació a la fregidora o a la paella: fregiu-les en oli abundant ben calent durant 1-2 minuts fins aconseguir un color daurat i textura cruixent.Preparació al microones: foradeu el film superior i escalfeu el producte a mitja intensitat durant 1-2 minuts.Preparació al forn: pre-escalfeu el forn. Col·loqueu les croquetes en un recipient apte pel forn i polvoritzeu-les amb oli d'oliva. Escalfeu-les durant 5-7 minuts en posició gratinador a 170ºC - 190ºC."
20211022,Plats base verdures,TERRA I TAST Pèsols saltats amb pernil,0.2kg,2.19,,Pèsols saltats amb pernil Terra i Tast en safata d'una ració de 200 grams,TERRA I TAST,"08503,, GURB",41.9409869,2.2433019,"INGREDIENTS: pèsols (83 %), pernil curat (9 %) [pernil, sal, dextrosa i conservadors (nitrat potàssic i nitrit sòdic)], oli d'oliva i extracte d'espècies.Pot contenir gluten, crustacis, ou, peix, soja, llet, anacards i mol·luscs."," per 100 gr  Valor energètic  504 kJ / 121 kcal  Greixos  6,1 g  dels quals saturats  1,4 g  Hidrats de carboni  8,0 g  dels quals sucres  1,2 g  Proteïnes  6,3 g  Sal  0,68 g","Preparació al microones. Foradeu el film superior i esclafeu el producte a mitja intensitat durant 2 minuts.Conserveu-los entre 0 i 4ºC. Una vegada obert l'envàs, consumiu-los abans de 48 h. No apte per congelar."
20211022,Plats base verdures,TERRA I TAST Pebrot escalivat a la brasa,0.25kg,1.99,,Pebrot escalivat a la brasa Terra i Tast en safata de 250 grams,TERRA I TAST,"08183,, CASTELLCIR",41.7615048,2.1507238,"INGREDIENTS: pebrot vermell (98%), oli d'oliva i sal."," per 100 g  Valor energètic  107 kJ / 26 kcal  Greixos  <0,5 g  dels quals saturats  <0,1 g  Hidrats de carboni  3,1 g  dels quals sucres  3 g  Proteïnes  1,3 g  Sal  2 g","Conserveu-lo entre 0 i 4ºC. Una vegada obert l'envàs, protegiu-lo amb film transparent i consumiu-lo abans de 4 dies. No apte per congelar.Podeu consumir-lo fred, tebi o calent.Preparació al microones: foradeu el film superior i escalfeu-lo a mitja intensitat durant 1 minut."
20211022,Plats base verdures,BIOGRÁ Vistteca d'espinaca i gorgonzola eco,0.09kg,1.69,,Vistteca d'espinaca i gorgonzola ecològica en envàs de 90 grams,BIOGRÁ,"08213,, POLINYA VALLES",41.55431692857143,2.1570361375294915,"INGREDIENTS: flocs de civada hidratats*, espinacs* (21%), ceba*, tofu* (aigua, soja*, gelificant: nigari i sulfat càlcic), formatge* (gorgonzola* (6%), gouda*), farina d'espelta integral*, gluten de blat* , oli de gira-sol, fibra de soja* (okara), nous*, all*, sal marina, espècies*.Pot contenir: ous, llavors de sèsam i api.*Procedent d'agricultura ecològica.","per 100 g:Valors energètics  1211 kJ / 290 kcalGreixos  15 gdels quals saturats  3,9 gHidrats de carboni  16 gdels quals sucres  1,4 gProteïnes  21 gSal  1,0 g","Desar en nevera a + 4ºC.Utilització: escalfar en paella o forn uns 3 min. Un cop obert l'envàs, consumiu-lo abans de 24h."
20211022,Plats base verdures,BONPREU Escalivada ecològica,0.25kg,1.99,,Escalivada ecològica Bonpreu en safata de 250 grams,BONPREU,"08508, Les Masies de Voltregà",42.0267288,2.2347147,"INGREDIENTS: pebrot vermell (33%)*, albergínia (30%)*, ceba (30%)*, oli d'oliva verge extra*, aigua, sal i acidulant (àcid cítric).*Procedent d'agricultura ecològica.","per 100 g:Valors energètics  591 kJ / 142 kcalGreixos  8,4 gdels quals saturats  1,3 gHidrats de carboni  15 gdels quals sucres  3,9 gProteïnes  0,7 gSal  0,36 g","Conserveu-la en un lloc fresc i sec.Un cop obert l'envàs, conserveu-la en refrigeració i consumiu-la abans de 3 dies."
20211022,Plats base verdures,CARLIT Trinxat de la Cerdanya,0.4kg,3.29,,Trinxat de la Cerdanya Carlit en terrina de 400 grams,CARLIT,"17520,, PUIGCERDA",42.4317966,1.9278693,"INGREDIENTS: Patata, col de la Cerdanya, rosta de cansalada, oli d'oliva i sal."," per 100 g  Valor energètic  103 kcal / 439 kJ  Greixos  6 g  saturats  2 g  Hidrats de carboni  9,3 g  sucres  0,8 g  Proteïnes  3 g  Sal  1 g","Preparació recomanada: fregit a la paella: poseu una mica d'oli dins una paella, fregiu-hi uns grans d'all picats, aboqueu-hi el trinxat i fregiu-lo lentament donant-li forma de truita.Microones: en el mateix recipient original, que ja és apte, poseu el producte dins el microones sense la bossa de plàstic. Escalfeu-lo durant 2 min. Per deixar-lo al punt, amaniu-lo amb un raig d'oli d'oliva.Conservar entre 0ºC i 4ºC. Es pot congelar un cop comprat."
20211022,Plats base verdures,TERRA I TAST Escalivada a la brasa,0.4kg,3.99,,Escalivada a la brasa Terra i Tast en safata de 400 grams,TERRA I TAST,"08183,, CASTELLCIR",41.7615048,2.1507238,"INGREDIENTS: pebrot vermell (62%), albergínia (37%), sal i oli d'oliva."," per 100 g  Valor energètic  134 kJ / 32 kcal  Greixos  0,6 g  dels quals saturats  <0,1 g  Hidrats de cabroni  4,3 g  dels quals sucres  4,3 g  Proteïnes  1,2 g  Sal  0,85 g","Podeu consumir-la freda, tèbia o calenta.Preparació al microones: foradeu el film superior i escalfeu-la a mitja intensitat durant 1 minut.Conserveu-la entre 0 i 4ºC. Una vegada obert l'envàs protegiu-la amb film transparent i consumiu-la abans de 4 dies.No apte per congelar."
20211022,Plats base verdures,TERRA I TAST Samfaina a la brasa,0.25kg,1.99,,Samfaina a la brasa Terra i Tast en safata de 250 grams,TERRA I TAST,"08183,, CASTELLCIR",41.7615048,2.1507238,"INGREDIENTS: tomàquet triturat (36%), albergínia (16%), carbassó (16%), pebrot vermell (8%), pebrot verd (8%), aigua, ceba (5%), oli d'oliva i sal."," per 100 g  Valor energètic  208 kJ / 50 kcal  Greixos  3,5 g  dels quals saturats  <0,1 g  Hidrats de carboni  2,2 g  dels quals sucres  2,1 g  Proteïnes  1,3 g  Sal  0,37 g",Preparació al microones: foradeu el film superior i escalfeu-la a mitjana intensitat durant 1 minuts.Conserveu-la entre 0 i 4ºC. Una vegada obert l'envàs protegiu-la amb film transparent i consumiu-la abans de 4 dies.No apte per congelar.
20211022,Plats base verdures,TERRA I TAST Faves amb verdures,0.25kg,2.50,,Faves amb verdures Terra i Tast en envàs de 250 grams,TERRA I TAST,"08183,, CASTELLCIR",41.7615048,2.1507238,"INGREDIENTS: faves (56%), barreja d'hortalisses en proporció variable (40%) (espinacs, bròcoli, pèsols, espàrrecs verds, pebrot vermell i brots d'all), oli d'oliva, sal i all en pols."," per 100 gr  Valor energètic  344 kJ / 82 kcal  Greixos  1,9 g  dels quals saturats  0,4 g  Hidrats de carboni  8,3 g  dels quals sucres  4,2 g  Proteïnes  7,7 g  Sal  0,34 g","Conserveu-les entre 0 i 4 ºC. Una vegada obert l'envàs, protegiu-les amb un film transparent i consumiu-les abans de 3 dies. No apte per congelar. Podeu consumir-les fredes, tèbies o calentes.Preparació al microones: foradeu el film superior i escalfeu-les a mitjana intensitat durant 2 minuts."
20211022,Plats base verdures,BIOGRÁ Hummus amb albergínia ecològic,0.18kg,2.29,,Hummus amb albergínia ecològic Biográ en terrina de 180 grams,BIOGRÁ,"08213,, POLINYA VALLES",41.55431692857143,2.1570361375294915,"INGREDIENTS: cigrons cuits* (50%), oli de gira-sol*, albergínia rostida* (11,5%), tahin* (sèsam torrat*), suc de llimona*, oli d'oliva*, sal marina, all*, espècies*.Pot contenir: soja, fruits de clofolla, gluten, derivats lactis, ous i api.*Procedent d'agricultura ecològica.","per 100 g:Valors energètics  1252 kJ / 302 kcalGreixos  24 gdels quals saturats  3,2 gHidrats de carboni  14 gdels quals sucres  1,6 gProteïnes  5,1 gSal  1,3 g","Conservar en fred +4ºC. Un cop obert l'envàs, consumiu-lo abans de 24h.El pots prendre com pica-pica amb torradetes, crudités de verdura, nachos o pa pita. Usar-lo per untar en entrepans i fins i tot en pizzes. O simplement, com a acompanyament de la teva plat principal del dia."
20211022,Plats base verdures,SORRIBAS Hummus tradicional ecològic,0.18kg,2.29,,Hummus tradicional ecològic Sorribas en terrina de 180 grams,SORRIBAS,"08213,, POLINYA VALLES",41.55431692857143,2.1570361375294915,"INGREDIENTS: cigrons cuits* (56%), oli de gira-sol*, tahin* (sèsam torrat*), oli d'oliva*, suc de llimona*, sal marina, all*, espècies*.Pot contenir: soja, fruits de closca, gluten, derivats làctics, ous i api.*Procedent d'agricultura ecològica.","per 100 g:Valors energètics  1382 kJ / 334 kcalGreixos  26 gdels quals saturats  3,6 gHidrats de carboni  16 gdels quals sucres  1,4 gProteïnes  6,1 gSal  1,2 g","Conservar en fred +4ºC. Un cop obert l'envàs, consumiu-lo abans de 24h.El pots prendre com pica-pica amb torradetes, crudités de verdura, nachos o pa pita. Usar-lo per untar en entrepans i fins i tot en pizzes. O simplement, com a acompanyament de la teva plat principal del dia."
20211022,Plats base verdures,TERRA I TAST Hummus de cigrons,0.5kg,2.49,,Hummus de cigrons Terra i Tast en terrina de 500 grams,TERRA I TAST,"08192,, STQUIRZE DEL VALLES",0.0,0.0,"INGREDIENTS: Cigrons cuits (66%) [cigrons, sal, correctiu de l'acidesa (carbonat àcid de sodi), antioxidant (sulfit de sodi) i conservadors (àcid sòrbic i sorbat potàssic)], aigua, pasta de sèsam, suc de llimona concentrat [suc de llimona i antioxidant (metabisulfit potàssic)], oli d'oliva verge extra, sal, conservadors (àcid sòrbic i sorbat potàssic), acidulants (àcid làctic i àcid cítric), all i comí.Conté grans de sèsam i sulfits.Pot contenir gluten, ou, api, llet i mostassa.","per 100 g:Valors energètics  724 kJ / 174 kcalGreixos  9,1 gdels quals saturats  1,3 gHidrats de carboni  12,0 gdels quals sucres  1,4 gProteïnes  7,4 gFibra alimentària  7,2 gSal  0,7 g","Conserveu-lo entre 0 i 4°C.Un cop obert l'envàs, manteniu-lo en refrigeració i consumiu-lo abans de 48 hores.No apte per a congelar."
20211022,Plats base verdures,TERRA I TAST Trinxat,0.4kg,2.99,,Trinxat Terra i Tast en safata de 40 grams,TERRA I TAST,"08508, Les Masies de Voltregà",42.0267288,2.2347147,"INGREDIENTS: col (47%), patates (47%), cansalada fresca (2,5%), oli d'oliva, sal i all. Pot contenir ou, peix, sulfits i mol·luscs.","per 100 g:Valors energètics  352 kJ / 84 kcalGreixos  3,2 gdels quals saturats  0,7 gHidrats de carboni  12 gdels quals sucres  1,2 gProteïnes  1,8 gSal  0,68 g","Conserveu-lo entre 0 i 4ºC. Una vegada obert l'envàs, protegiu-lo amb un film transparent i consumiu-lo abans de 4 hores. No apte per a congelar."
20211022,Plats base verdures,TERRA I TAST Espinacs a la catalana,0.25kg,3.29,,Espinacs a la catalana Terra i Tast en safata de 250 grams,TERRA I TAST,"08503,, GURB",41.9409869,2.2433019,"INGREDIENTS: espinacs (77%), amaniment d'oli d'oliva a l'all (oli d'oliva i all), panses (7%), pinyons (3%), sal i extracte d'espècies.Pot contenir gluten, crustacis, ou, peix, soja, llet, api, anacards i mol·luscs.","per 100 g:Valors energètics  977 kJ / 236 kcalGreixos  19 gdels quals saturats  2,8 gHidrats de carboni  9,4 gdels quals sucres  8,0 gProteïnes  4,7 gSal  0,33 g",Conserveu-la entre 0 i 4ºC.No apte per congelar.Preparació al microones: foradeu el film superior i escalfeu-los a mitjana intensitat durant 2 minuts.
20211022,Plats base verdures,TERRA I TAST Lasanya de verdures,0.44kg,3.29,,Lasanya de verdures Terra i Tast en safata de 440 grams,TERRA I TAST,"08183,, CASTELLTERÇOL",41.7503071,2.1230793,"INGREDIENTS: beixamel [llet sencera pasteuritzada (38%), oli vegetal de gira-sol, farina de blat, ceba, nou moscada, sal i midó modificat de patata], farcit d'hortalisses [hortalisses en proporció variable (21 %) (carbassó, ceba, albergínia, pebrot vermell, pebrot groc i pastanaga), tomàquet fregit (tomàquet, concentrat de tomàquet, oli vegetal de gira-sol, midó modificat de blat de moro, sal, ceba, all, sucre i acidulant (àcid cítric)), aigua, oli vegetal de gira-sol, sal, all, farigola, romaní i conservadors (sorbat potàssic i àcid sòrbic)], pasta alimentària fresca (farina de blat i aigua) i formatge emmental ratllat (6%) [llet sencera pasteuritzada, sal, ferments làctics, quall, colorant, colorant (betacarotè) i antiaglomerant (midó de patata]. Pot contenir crustacis, ou, peix, soja, fruits de closca, api, mostassa, grans de sèsam, sulfits i mol·luscs."," per 100 g  Valor energètic  558 kJ / 134 kcal  Greixos  7,9 g  dels quals saturats  2,3 g  Hidrats de carboni  8,9 g  dels quals sucres  5,3 g  Proteïnes  4,8 g  Sal  0,73 g","Conserveu-la entre 0 i 4 ºC. Una vegada obert lenvàs, consumiu-la en la seva totalitat.Apte per congelar."
20211022,Plats base verdures,TERRA I TAST Croquetes de ceps,0.28kg,3.69,,Croquetes de ceps Terra i Tast en safata de 10 unitats,TERRA I TAST,"08183,, CASTELLTERÇOL",41.7503071,2.1230793,"INGREDIENTS: llet sencera pasteuritzada (29%), bolets [ceps silvestres (15%) (Boletus edulis) i xampinyons cultivats (4%) (Agaricus bisporus)], preparat per arrebossar [pa ratllat (14%) (farina de blat, pebre vermell, sal i llevat), oli vegetal de gira-sol, sal i preparat d'extracte de llevat (extracte de llevat, sal i oli vegetal de gira-sol)], farina de blat, margarina [greix vegetal de coco, oli vegetal de gira-sol, aigua, sal, correctiu de l'acidesa (àcid cítric), conservador (àcid sòrbic), emulgents(monoglicèrids i diglicèrids dels àcids grassos i lecitines) i antioxidants (palmitat d'L-ascorbil i extracte ric en tocoferols)], nata (llet), aigua, ceba, oli vegetal de gira-sol, nata en pols (llet),  estabilitzants (hidroxipropilmetilcel·lulosa i goma xantana), emulgent (goma guar), conservador (sorbat potàssic), all, crema de bolets (0,3 %) [xampinyons cultivats (Agaricus bisporus), aigua, oli vegetal de gira-sol, pa ratllat (farina de blat, llevat de cervesa i sal), tòfona negra silvestre (Tuber aestivum), julivert, aromes, all i pebre negre en pols], sal, espessidor (metilcel·lulosa), gelificant (carragahen) i pebre negre.Pot contenir crustacis, ou, peix, soja, fruits de closca, api, mostassa, sèsam, sulfits i mol·luscs."," per 100 g  Valor energètic  1146 kJ / 275 kcal  Greixos  19 g  dels quals saturats  7,0 g  Hidrats de carboni  20 g  dels quals sucres  3,1 g  Proteïnes  5,3 g  Sal  1,3 g",Conserveu-les entre 0 i 4 ºC. Una vegada obert l'envàs protegiu-les amb film transparent i consumiu-les abans de 48h.Preparació a la fregidora o a la paella: fregiu-les en oli abundant ben calent durant 1-2 minuts fins aconseguir un color daurat i una textura cruixent.Preparació al forn: pre-escalfeu el forn. Col·loqueu les croquetes en un recipient apte pel forn i polvoritzeu-les amb oli d'oliva. Escalfeu-les durant 5-7 minuts en posició gratinador a 170ºC-190ºC.Apte per congelar. Cal descongelar-les refrigeració abans de fregir-les.
20211022,Plats base verdures,CARLIT Trinxat d'espinacs,0.4kg,3.75,,Trinxat d'espinacs Carlit en terrina de 400 grams,CARLIT,"17520,, PUIGCERDA",42.4317966,1.9278693,"INGREDIENTS: patata, espinacs 30%, rosta de cansalada (panxeta de porc, sal, pebre i sucre), oli d'oliva i sal.","per 100 g:Valors energètics  439 kJ / 103 kcalGreixos  4,9 gdels quals saturats  1,6 gHidrats de carboni  9,8 gdels quals sucres  0,8 gProteïnes  3,0 gSal  1,1 g",Conservar entre 0-5ºC.
20211022,Plats base verdures,FLAX&KALE Lasanya vegana,0.275kg,3.99,,Lasanya vegana Flax&Kale una ració de 275 grams,FLAX&KALE,"08001,, Barcelona",41.3828939,2.1774322,"INGREDIENTS: 27% pasta integral (sèmola de blat, aigua i salvat de blat), 26% salsa napolitana (tomàquet, tomàquet sec, aigua, oli d'oliva, all, alfàbrega, orenga), 18% espinacs, el 14% barreja de bolets (xampinyons, gírgoles, shimeji, nameko, shiitake, ceps edulis), 13,5% carbassa estil masala (94% carbassa, oli d'oliva, mostassa, vi blanc (contine sulfits), aroma natural, acidulant (àcid làctic)], sal, alls, pebre negre, comí, gingebre, julivert, farigola, orenga, alfàbrega, caiena), 1% parmesà vegano (ametlles, pinyons, llevat nutricional, all, gingebre, orenga), fècula de blat de moro.Conté gluten, fruita seca, sulfits i mostassa.Pot contenir altres fruits secs, cacauets i sèsam.","per 100 g:Valor energètic  680 kJ / 163 kcalGreixos  10,7 gde les quals saturats  1,8 gHidrats de carboni  14,9 gdels quals sucres  3,2 gProteïnes  4,1 gFibra alimentària  2,7 gSal  0,79 g",Mode de preparació: microones: 1-2 minuts / forn: 5-10 minuts.Mantenir refrigerat entre 0º i -4ºC.Un cop obert consumir abans de 24 hores.
20211022,Plats base verdures,TERRA I TAST Pollastre verdures salsa teriyaki,0.25kg,4.59,,Pollastre amb verdures i salsa teriyaki Terra i Tast en safata de 250 grams 1 ració,TERRA I TAST,NULL,50.13220153333333,18.9011335,"INGREDIENTS: pit de pollastre (43 %), pebrot tricolor (12,2 %) (pebrot verd, pebrot vermell i pebrot groc), ceba (9,2 %), amaniment doli doliva a lall (oli doliva i all), coliflor (8,8 %), salsa teriyaki (7,6 %) [salsa de soja (aigua, faves de soja, blat, sal, vinagre d'alcohol, alcohol etílic i sucre), farina de blat de moro, vinagre d'arròs, sucre morè de canya integral i gingebre], pastanaga, carbassó, sal, sèsam i extracte d'espècies.Pot contenir crustacis, ou, peix, llet, anacards i mol·luscs.","per 100 g:Valors energètics  686 kJ / 165 kcalGreixos  10 gdels quals saturats  1,8 gHidrats de carboni  4,8 gdels quals sucres  4,8 gFibra alimentària  1,7 gProteïnes  13 gSal  1,8 g","Preparació al microones: Foradeu el film superior i escalfeu-lo a mitjana intensitat durant 2 minuts.Conserveu-lo entre 0 i 4°C. Una vegada obert lenvàs, consumiu-lo abans de 48h.No apte per congelar."
20211022,Plats base verdures,COC Croquetes de ceps,0.2kg,4.95,,Croquetes de ceps Coc en safata 250 grams,COC,"08720,, VILAFRANCA DEL PENEDÈS",41.3463825,1.6995213,"INGREDIENTS: llet de civada, ceba picada, farina de blat (E340, E300), margarina vegetal, cup sal, pa ratllat, encolant DX E75, ceps congetals, all i julivert.","per 100 g:Valors energètics  746 kJ / 178 kcalGreixos  7,77 gdels quals saturats  2,54 gHidrats de carboni  22,90 gdels quals sucres  4,3 gProteïnes  4,06 gSal  1,3 g","Mantenir a -18º. Un cop descongelat, no tornar a congelar. Consells de cocció de les croquetes congelades: Obrir l'envàs 10 minuts abans de fregir i deixar reposar les croquetes en paper absorbent. Preparar una fregidora o cassó petit amb oli abundant. Escalfar l'oli a 170-180 graus. Quan l'oli estigui calent, fregir a foc viu durant 2-2,5 minuts. "
20211022,Plats base verdures,COC Croquetes de trompetes i moniato,0.2kg,4.95,,Croquetes de trompetes de la mort i moniato Coc en safata 200 grams,COC,"08720,, VILAFRANCA DEL PENEDÈS",41.3463825,1.6995213,"INGREDIENTS: beguda de civada, trompeta de la mort congelada, moniato, ceba picada, farina de blat (fibra vegetal), margarina vegetal, sal, pa ratllat, julivert deshidratat, all i encolant DX E75.","per 100 g:Valors energètics  623 kJ / 148 kcalGreixos  3,5 gdels quals saturats  1,6 gHidrats de carboni  25,1 gdels quals sucres  2,9 gProteïnes  3,9 gSal  1,73 g","Mantenir a -18º. Un cop descongelat, no tornar a congelar. Consells de cocció de les croquetes congelades: Obrir l'envàs 10 minuts abans de fregir i deixar reposar les croquetes en paper absorbent. Preparar una fregidora o cassó petit amb oli abundant. Escalfar l'oli a 170-180 graus. Quan l'oli estigui calent, fregir a foc viu durant 2-2,5 minuts. "
20211022,Plats base verdures,CASA MAS Canelons d'espinacs amb formatge cabra,0.7kg,4.99,,Canelons d'espinacs amb formatge de cabra Casa Mas en safata de 700 grams 6 unitats,CASA MAS,"08183,, CASTELLTERÇOL",41.7503071,2.1230793,"INGREDIENTS: Llet, pasta alimentaria fresca (farina de blat i aigua), espinacs 14%, formatge Emmental ratllat 6% (llet, sal, ferments làctics, quall, colorant: betacarotè i antiaglomerant: midó de patata), porro, oli refinat de gira-sol, farina de blat, ceba, formatge de cabra 3% (llet de cabra, ferments làctics, quall i sal), margarina (emulgents: mono i diglicèrids d'àcids grassos i lectina de gira-sol; corrector de l'acidesa: àcid cítric; antioxidants: palmitat de L-ascborbil i extracte ric en tocoferols), puré de patata deshidratat (metabisulfits), aroma de formatge de cabra (<0,1%), nou moscada, espècies, sal i conservants: sorbat potàssic i àcid sòrbic; estabilitzants: difosfat disòdic i espesseïdor: fosfat de dimidó hiroxipropilat.Pot contenir traces de crustacis, mol·luscs, ou, peix, soja, fruites de clofolla, api, mostassa i sèsam.","per 100 g:Valors energètics  616 kJ / 148 kcalGreixos  8,2 gdels quals saturats  2,8 gHidrats de carboni  11,5 gdels quals sucres  1,7 gProteïnes  6,0 gSal  0,96 g","Conservar entre 0-4ºC.Un cop obert, consumir en totalitat.Forma d'ús: Amb el forn calent (220ºC) extreure l'envàs de plàstic i introduir al forn amb la safata d'alumini a una alçada intermèdia durant 20 minuts."
20211022,Plats base verdures,JUBANY Croquetes albergínia i formatge,0.24kg,4.99,,Croquetes Jubany d'albergínia i formatge en safata de 240 grams,JUBANY,"17857,, STJOAN LES FONTS",0.0,0.0,"INGREDIENTS: llet pasteuritzada de vaca, albergínia escalivada (15,39%), formatge madurat altejó del Moli de Ger, farina acondicionada de blat, pa ratllat, mantega, encolant, sal i midó modificat de blat de moro.Pot contenir crustacis, productes amb base de peix, api i productes derivats.","per 100 g:Valors energètics  895 kJ / 213 kcalGreixos  7,6 gdels quals saturats  5,2 gHidrats de carboni  29 gdels quals sucres  2,2 gProteïnes  6,3 gSal  0,8 g",Conservar entre 0 i 4ºC.Preparació: fregidora a 180ºC o paella amb oli ben calent durant 2-3 minuts fins que quedi ben daurat.
20211022,Plats base verdures,JUBANY Croquetes de bolets,0.24kg,4.99,,Croquetes de bolets Jubany en safata de 240 grams,JUBANY,"17857,, STJOAN LES FONTS",0.0,0.0,"INGREDIENTS: llet pasteuritzada de vaca, xampinyons (26%) (agaricus bisporus), ceps (9%) (boletus edulis), deba, farina (de blat), farina (de malta d'ordi), pa ratllat japonès (farina i dextrosa de blat i sal), ou pasteuritzat, mantega i sal.","per 100 g:Valors energètics  701 kJ / 168 kcalGreixos  9,6 gdels quals saturats  5 gHidrats de carboni  15,8 gdels quals sucres  2 gProteïnes  5,3 gSal  1 g",Conservar entre 0 i 4ºC.Preparació: fregidora a 180ºC o paella amb oli ben calent durant 2-3 minuts fins que quedi ben daurat.
